"place","temp","pressure","humidity","visibility","wind_speed","clouds","ts","dtp_uuid","ts-2","dtp_place"
"Ярославское шоссе","10","995","76","10000","4","75","2019-05-02 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.77","995","76","10000","4","75","2019-05-02 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.6","995","76","10000","4","75","2019-05-02 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9","995","81","10000","5","75","2019-05-02 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9","995","81","10000","3","90","2019-05-02 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.84","995","81","10000","3","90","2019-05-02 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.25","995","87","10000","2","90","2019-05-02 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.79","996","93","9000","2","90","2019-05-02 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.57","996","100","9000","4","90","2019-05-02 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.64","996","100","10000","1","90","2019-05-02 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.12","997","100","4000","2","90","2019-05-02 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.79","997","100","4000","3","90","2019-05-02 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.79","998","93","8000","3","90","2019-05-02 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.95","1000","87","10000","4","90","2019-05-02 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.14","1001","75","10000","4","90","2019-05-02 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.99","1001","49","10000","3","0","2019-05-02 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.53","1002","42","10000","3","0","2019-05-02 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.12","1003","37","10000","4","0","2019-05-02 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.61","1005","32","10000","3","0","2019-05-02 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.29","1006","37","10000","4","0","2019-05-01 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.66","1006","34","10000","3","0","2019-05-01 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.73","1007","32","10000","4","0","2019-05-01 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.4","1008","32","10000","4","0","2019-05-01 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.2","1008","28","10000","5","0","2019-05-01 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.95","1009","28","10000","6","0","2019-05-01 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1009","26","10000","5","0","2019-05-01 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.8","1010","26","10000","6","0","2019-05-01 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.2","1011","24","10000","5","0","2019-05-01 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.03","1012","22","10000","3","0","2019-05-01 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.98","1013","24","10000","4","0","2019-05-01 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.65","1014","24","10000","4","0","2019-05-01 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.96","1015","24","10000","5","0","2019-05-01 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.05","1015","30","10000","5","0","2019-05-01 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.02","1016","39","10000","2","0","2019-05-01 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.18","1016","52","10000","1","0","2019-05-01 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.57","1016","54","10000","1","0","2019-05-01 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.8","1016","80","10000","1","0","2019-05-01 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.85","1016","69","10000","2.42","0","2019-05-01 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.36","1016","64","10000","1.77","0","2019-05-01 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.77","1016","59","10000","1","0","2019-05-01 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.54","1016","55","10000","1","0","2019-05-01 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.01","1017","74","10000","0.95","0","2019-05-01 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.12","1017","59","10000","1","0","2019-05-01 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.94","1017","65","10000","0.92","0","2019-04-30 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.8","1017","48","10000","1","0","2019-04-30 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.63","1017","36","10000","1.49","0","2019-04-30 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.46","1016","27","10000","3","0","2019-04-30 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.6","1017","25","10000","3","0","2019-04-30 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.6","1017","27","10000","1","0","2019-04-30 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.4","1017","25","10000","3","0","2019-04-30 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.6","1017","24","10000","2","0","2019-04-30 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12","1018","25","10000","2","0","2019-04-30 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.54","1018","27","10000","3","0","2019-04-30 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.83","1019","29","10000","3","0","2019-04-30 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.76","1019","27","10000","3","0","2019-04-30 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.1","1019","31","10000","3","0","2019-04-30 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.82","1019","31","10000","2","0","2019-04-30 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.76","1019","45","10000","2","0","2019-04-30 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.45","1020","52","10000","1","0","2019-04-30 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.01","1020","69","10000","1.35","0","2019-04-30 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1","1019","80","10000","1.35","0","2019-04-30 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.03","1020","63","10000","2","0","2019-04-30 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.93","1020","50","10000","2","0","2019-04-30 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.13","1020","47","10000","3","0","2019-04-30 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.44","1020","47","10000","2","0","2019-04-30 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.35","1021","38","10000","4","0","2019-04-30 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.86","1020","35","10000","5","0","2019-04-30 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.32","1021","33","10000","5","0","2019-04-29 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.92","1020","39","10000","2","0","2019-04-29 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.4","1019","33","10000","2","0","2019-04-29 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.77","1019","31","10000","1","0","2019-04-29 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.94","1019","25","10000","2","0","2019-04-29 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10","1019","25","10000","2","0","2019-04-29 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.2","1020","25","10000","3","0","2019-04-29 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.6","1020","23","10000","2","0","2019-04-29 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.4","1021","29","10000","3","0","2019-04-29 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.84","1022","28","10000","2","0","2019-04-29 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.65","1022","29","10000","3","0","2019-04-29 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.53","1023","30","10000","4","0","2019-04-29 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.93","1023","33","10000","4","0","2019-04-29 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.78","1023","38","10000","4","0","2019-04-29 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.85","1023","41","10000","5","0","2019-04-29 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.67","1023","48","10000","4","0","2019-04-29 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.49","1022","55","10000","4","0","2019-04-29 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.5","1022","58","10000","3","0","2019-04-29 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.69","1022","68","10000","3","0","2019-04-29 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.44","1022","64","10000","3","0","2019-04-29 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.91","1022","64","10000","3","0","2019-04-29 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.22","1021","59","10000","3","0","2019-04-29 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.53","1021","51","10000","3","0","2019-04-29 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","4.62","1020","51","10000","4","0","2019-04-29 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","5.71","1019","41","10000","4","0","2019-04-28 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.23","1018","38","10000","5","0","2019-04-28 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.32","1018","36","10000","5","0","2019-04-28 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.67","1017","36","10000","6","0","2019-04-28 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10","1016","31","10000","6","0","2019-04-28 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.4","1015","29","10000","7","0","2019-04-28 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.8","1015","27","10000","6","0","2019-04-28 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.2","1015","29","10000","6","0","2019-04-28 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.92","1015","29","10000","6","0","2019-04-28 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.66","1015","34","10000","7","0","2019-04-28 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10","1014","37","10000","6","20","2019-04-28 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9","1014","50","10000","6","75","2019-04-28 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.97","1013","65","10000","6","75","2019-04-28 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.54","1012","75","10000","7","75","2019-04-28 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.8","1011","81","10000","8","75","2019-04-28 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.79","1009","71","10000","8","90","2019-04-28 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.29","1008","76","10000","7","90","2019-04-28 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.16","1008","76","10000","8","0","2019-04-28 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.16","1008","66","10000","7","0","2019-04-28 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.68","1006","58","10000","8","0","2019-04-28 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.03","1006","54","10000","6","0","2019-04-28 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.01","1005","51","10000","5","0","2019-04-28 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.07","1005","47","10000","5","0","2019-04-28 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.43","1005","44","10000","4","0","2019-04-28 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.02","1005","41","10000","3","0","2019-04-27 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.82","1006","51","10000","1","0","2019-04-27 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.19","1006","48","10000","1","0","2019-04-27 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.19","1006","34","10000","1","0","2019-04-27 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.64","1007","32","10000","2","0","2019-04-27 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.2","1007","24","10000","3","0","2019-04-27 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.66","1008","28","10000","4","0","2019-04-27 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.08","1009","27","10000","5","75","2019-04-27 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.49","1009","28","10000","4","75","2019-04-27 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.13","1010","22","10000","6","0","2019-04-27 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.13","1010","28","10000","4","0","2019-04-27 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.14","1011","30","10000","4","0","2019-04-27 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.34","1012","40","10000","3","0","2019-04-27 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.15","1012","45","10000","2","0","2019-04-27 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.83","1013","47","10000","2","0","2019-04-27 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.14","1013","54","10000","3","0","2019-04-27 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.95","1014","66","10000","3","0","2019-04-27 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.29","1014","62","10000","1","0","2019-04-27 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.76","1014","47","10000","3","0","2019-04-27 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.8","1015","47","10000","2","0","2019-04-27 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.09","1016","50","10000","1","0","2019-04-27 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.41","1016","36","10000","1","0","2019-04-27 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.27","1017","58","10000","2.57","0","2019-04-27 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.03","1017","39","10000","2","0","2019-04-27 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.68","1017","36","10000","2","0","2019-04-26 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.41","1017","39","10000","2","0","2019-04-26 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.34","1017","48","10000","2","0","2019-04-26 21:00:00+03",NULL,NULL,NULL
