"temp","pressure","humidity","visibility","wind_speed","clouds","ts","count"
11.6,1020.0,71.0,10000.0,1.0,0.0,2019-05-18 07:00:00,3
14.6,1020.0,58.0,10000.0,2.0,0.0,2019-05-18 08:00:00,1
16.54,1020.0,51.0,10000.0,3.0,0.0,2019-05-18 09:00:00,1
17.87,1020.0,45.0,10000.0,4.0,0.0,2019-05-18 10:00:00,3
18.39,1019.0,42.0,10000.0,5.0,0.0,2019-05-18 11:00:00,2
18.89,1019.0,45.0,10000.0,5.0,0.0,2019-05-18 12:00:00,4
19.41,1019.0,42.0,10000.0,5.0,0.0,2019-05-18 13:00:00,4
19.74,1018.0,34.0,10000.0,4.0,0.0,2019-05-18 14:00:00,1
20.19,1018.0,37.0,10000.0,4.0,0.0,2019-05-18 15:00:00,1
20.45,1017.0,37.0,10000.0,5.0,0.0,2019-05-18 16:00:00,4
20.81,1017.0,34.0,10000.0,4.0,0.0,2019-05-18 17:00:00,1
20.4,1016.0,34.0,10000.0,6.0,0.0,2019-05-18 18:00:00,2
20.0,1016.0,37.0,10000.0,5.0,0.0,2019-05-18 19:00:00,3
18.94,1016.0,39.0,10000.0,3.0,0.0,2019-05-18 20:00:00,3
16.6,1016.0,48.0,10000.0,2.0,0.0,2019-05-18 21:00:00,1
15.9,1016.0,54.0,10000.0,2.0,0.0,2019-05-18 22:00:00,1
13.96,1016.0,71.0,10000.0,1.0,0.0,2019-05-18 23:00:00,1
12.64,1017.0,87.0,10000.0,1.0,0.0,2019-05-19 00:00:00,0
12.35,1016.0,62.0,10000.0,2.0,0.0,2019-05-19 01:00:00,0
10.75,1016.0,66.0,10000.0,2.0,0.0,2019-05-19 02:00:00,0
10.25,1017.0,66.0,10000.0,2.0,0.0,2019-05-19 03:00:00,0
11.35,1017.0,71.0,10000.0,4.0,0.0,2019-05-19 04:00:00,0
10.81,1018.0,71.0,10000.0,4.0,0.0,2019-05-19 05:00:00,0
11.33,1018.0,87.0,10000.0,1.0,0.0,2019-05-19 06:00:00,1
12.66,1018.0,58.0,10000.0,4.0,0.0,2019-05-19 07:00:00,1
14.0,1018.0,58.0,10000.0,2.0,0.0,2019-05-19 08:00:00,1
15.43,1018.0,51.0,10000.0,3.0,0.0,2019-05-19 09:00:00,1
16.02,1018.0,44.0,10000.0,5.0,0.0,2019-05-19 10:00:00,2
17.37,1018.0,42.0,10000.0,7.0,0.0,2019-05-19 11:00:00,2
18.72,1018.0,39.0,10000.0,6.0,0.0,2019-05-19 12:00:00,2
19.74,1018.0,40.0,10000.0,8.0,0.0,2019-05-19 13:00:00,4
20.0,1018.0,42.0,10000.0,8.0,0.0,2019-05-19 14:00:00,2
21.02,1018.0,35.0,10000.0,8.0,0.0,2019-05-19 15:00:00,0
20.79,1018.0,40.0,10000.0,7.0,0.0,2019-05-19 16:00:00,1
20.2,1018.0,40.0,10000.0,6.0,0.0,2019-05-19 17:00:00,3
20.2,1018.0,40.0,10000.0,7.0,0.0,2019-05-19 18:00:00,2
20.0,1017.0,40.0,10000.0,5.0,0.0,2019-05-19 19:00:00,3
19.0,1018.0,42.0,10000.0,4.0,0.0,2019-05-19 20:00:00,1
16.6,1018.0,48.0,10000.0,3.0,0.0,2019-05-19 21:00:00,3
15.64,1018.0,44.0,10000.0,3.0,0.0,2019-05-19 22:00:00,3
13.7,1019.0,62.0,10000.0,3.0,0.0,2019-05-19 23:00:00,2
12.91,1020.0,50.0,10000.0,5.0,0.0,2019-05-20 00:00:00,0
11.5,1020.0,57.0,10000.0,3.0,0.0,2019-05-20 01:00:00,1
9.77,1020.0,53.0,10000.0,2.0,0.0,2019-05-20 02:00:00,0
8.87,1021.0,65.0,10000.0,2.0,0.0,2019-05-20 03:00:00,0
8.47,1021.0,70.0,10000.0,1.0,0.0,2019-05-20 04:00:00,0
8.27,1021.0,70.0,10000.0,1.0,0.0,2019-05-20 05:00:00,0
9.15,1022.0,81.0,10000.0,0.94,0.0,2019-05-20 06:00:00,1
12.09,1022.0,62.0,10000.0,0.94,0.0,2019-05-20 07:00:00,1
14.0,1022.0,47.0,10000.0,1.0,0.0,2019-05-20 08:00:00,2
15.43,1022.0,41.0,10000.0,1.0,0.0,2019-05-20 09:00:00,2
16.93,1022.0,48.0,10000.0,1.0,0.0,2019-05-20 10:00:00,2
18.0,1022.0,39.0,10000.0,1.0,0.0,2019-05-20 11:00:00,0
19.0,1021.0,39.0,10000.0,2.0,0.0,2019-05-20 12:00:00,0
20.0,1021.0,40.0,10000.0,1.0,0.0,2019-05-20 13:00:00,2
20.26,1021.0,42.0,10000.0,2.0,0.0,2019-05-20 14:00:00,1
21.0,1020.0,35.0,10000.0,5.0,0.0,2019-05-20 15:00:00,2
21.8,1020.0,37.0,10000.0,4.0,0.0,2019-05-20 16:00:00,1
22.0,1020.0,33.0,10000.0,3.0,0.0,2019-05-20 17:00:00,3
21.8,1019.0,35.0,10000.0,4.0,0.0,2019-05-20 18:00:00,2
21.0,1019.0,35.0,10000.0,4.0,0.0,2019-05-20 19:00:00,1
19.79,1019.0,42.0,10000.0,3.0,0.0,2019-05-20 20:00:00,3
17.8,1019.0,36.0,10000.0,3.0,0.0,2019-05-20 21:00:00,0
16.33,1020.0,51.0,10000.0,2.0,0.0,2019-05-20 22:00:00,1
14.48,1020.0,58.0,10000.0,2.0,0.0,2019-05-20 23:00:00,0
13.13,1020.0,71.0,10000.0,1.0,0.0,2019-05-21 00:00:00,0
12.11,1020.0,58.0,10000.0,4.0,0.0,2019-05-21 01:00:00,0
11.68,1020.0,58.0,10000.0,2.0,0.0,2019-05-21 02:00:00,0
10.84,1021.0,76.0,10000.0,3.0,0.0,2019-05-21 03:00:00,0
9.84,1021.0,75.0,10000.0,1.0,0.0,2019-05-21 04:00:00,0
9.41,1020.0,87.0,10000.0,1.0,0.0,2019-05-21 05:00:00,0
10.49,1020.0,76.0,10000.0,2.0,0.0,2019-05-21 06:00:00,1
12.51,1020.0,58.0,10000.0,2.0,0.0,2019-05-21 07:00:00,1
13.77,1020.0,62.0,10000.0,1.0,0.0,2019-05-21 08:00:00,4
15.38,1020.0,67.0,10000.0,2.0,0.0,2019-05-21 09:00:00,1
17.49,1020.0,52.0,10000.0,2.0,0.0,2019-05-21 10:00:00,2
19.19,1020.0,40.0,10000.0,2.0,0.0,2019-05-21 11:00:00,0
20.47,1020.0,40.0,10000.0,3.0,0.0,2019-05-21 12:00:00,5
21.64,1019.0,35.0,10000.0,3.0,0.0,2019-05-21 13:00:00,3
22.92,1019.0,40.0,10000.0,3.0,0.0,2019-05-21 14:00:00,1
23.86,1018.0,41.0,10000.0,4.0,0.0,2019-05-21 15:00:00,0
24.36,1017.0,36.0,10000.0,3.0,0.0,2019-05-21 16:00:00,2
23.4,1017.0,46.0,10000.0,2.0,75.0,2019-05-21 17:00:00,3
22.61,1016.0,52.0,10000.0,4.0,75.0,2019-05-21 18:00:00,3
22.6,1015.0,56.0,10000.0,2.0,0.0,2019-05-21 19:00:00,0
22.06,1015.0,46.0,10000.0,3.0,0.0,2019-05-21 20:00:00,2
20.55,1015.0,52.0,10000.0,2.0,0.0,2019-05-21 21:00:00,0
18.96,1015.0,63.0,10000.0,2.0,0.0,2019-05-21 22:00:00,1
17.98,1014.0,56.0,10000.0,4.0,0.0,2019-05-21 23:00:00,1
16.96,1014.0,59.0,10000.0,4.0,0.0,2019-05-22 00:00:00,0
16.37,1014.0,63.0,10000.0,4.0,0.0,2019-05-22 01:00:00,0
15.66,1014.0,67.0,10000.0,3.0,0.0,2019-05-22 02:00:00,0
15.62,1013.0,59.0,10000.0,4.0,0.0,2019-05-22 03:00:00,0
15.42,1013.0,59.0,10000.0,3.0,0.0,2019-05-22 04:00:00,0
14.5,1012.0,62.0,10000.0,3.0,0.0,2019-05-22 05:00:00,0
14.0,1013.0,82.0,10000.0,1.0,0.0,2019-05-22 06:00:00,2
16.54,1012.0,72.0,10000.0,3.44,0.0,2019-05-22 07:00:00,2
18.49,1012.0,63.0,10000.0,2.0,0.0,2019-05-22 08:00:00,3
20.51,1012.0,52.0,10000.0,2.0,0.0,2019-05-22 09:00:00,1
21.87,1011.0,53.0,10000.0,2.0,0.0,2019-05-22 10:00:00,5
22.95,1011.0,38.0,10000.0,3.0,0.0,2019-05-22 11:00:00,2
23.98,1010.0,33.0,9000.0,5.0,43.0,2019-05-22 12:00:00,2
23.82,1010.0,29.0,10000.0,4.0,0.0,2019-05-22 13:00:00,2
25.12,1010.0,33.0,10000.0,4.0,0.0,2019-05-22 14:00:00,4
25.12,1009.0,31.0,10000.0,2.0,0.0,2019-05-22 15:00:00,2
25.1,1009.0,33.0,10000.0,2.0,0.0,2019-05-22 16:00:00,1
24.9,1008.0,29.0,10000.0,4.0,0.0,2019-05-22 17:00:00,3
24.9,1008.0,33.0,10000.0,4.0,0.0,2019-05-22 18:00:00,3
23.63,1008.0,40.0,10000.0,4.0,0.0,2019-05-22 19:00:00,1
22.37,1007.0,40.0,10000.0,3.0,0.0,2019-05-22 20:00:00,2
20.52,1008.0,49.0,10000.0,3.0,0.0,2019-05-22 21:00:00,1
18.65,1008.0,55.0,10000.0,2.0,0.0,2019-05-22 22:00:00,2
17.8,1007.0,67.0,10000.0,1.0,0.0,2019-05-22 23:00:00,0
17.35,1007.0,82.0,10000.0,1.0,0.0,2019-05-23 00:00:00,0
16.7,1007.0,87.0,10000.0,2.0,0.0,2019-05-23 01:00:00,0
14.97,1006.0,72.0,10000.0,1.95,0.0,2019-05-23 02:00:00,0
15.59,1006.0,72.0,10000.0,1.0,0.0,2019-05-23 03:00:00,0
13.16,1005.0,82.0,10000.0,3.0,0.0,2019-05-23 04:00:00,0
14.93,1005.0,77.0,10000.0,4.0,0.0,2019-05-23 05:00:00,0
15.52,1005.0,82.0,10000.0,3.0,0.0,2019-05-23 06:00:00,1
16.02,1005.0,87.0,10000.0,2.0,0.0,2019-05-23 07:00:00,4
16.71,1005.0,87.0,10000.0,2.0,0.0,2019-05-23 08:00:00,3
18.55,1005.0,87.0,10000.0,2.0,0.0,2019-05-23 09:00:00,0
20.31,1004.0,56.0,10000.0,3.0,0.0,2019-05-23 10:00:00,3
22.13,1004.0,60.0,10000.0,2.0,0.0,2019-05-23 11:00:00,1
23.46,1004.0,46.0,10000.0,4.0,0.0,2019-05-23 12:00:00,2
23.98,1003.0,50.0,10000.0,4.0,40.0,2019-05-23 13:00:00,1
22.02,1003.0,47.0,10000.0,6.0,75.0,2019-05-23 14:00:00,3
18.71,1003.0,68.0,10000.0,6.0,90.0,2019-05-23 15:00:00,3
17.6,1004.0,88.0,10000.0,2.0,90.0,2019-05-23 16:00:00,4
18.58,1004.0,88.0,10000.0,2.0,90.0,2019-05-23 17:00:00,2
18.51,1004.0,82.0,10000.0,4.0,75.0,2019-05-23 18:00:00,4
18.95,1004.0,77.0,10000.0,4.0,75.0,2019-05-23 19:00:00,1
17.96,1005.0,77.0,10000.0,4.0,0.0,2019-05-23 20:00:00,1
17.23,1005.0,82.0,10000.0,4.0,0.0,2019-05-23 21:00:00,3
16.3,1006.0,87.0,10000.0,2.0,75.0,2019-05-23 22:00:00,2
15.87,1006.0,82.0,10000.0,4.0,75.0,2019-05-23 23:00:00,0
15.2,1008.0,82.0,10000.0,5.0,75.0,2019-05-24 00:00:00,0
13.85,1009.0,93.0,10000.0,6.0,40.0,2019-05-24 01:00:00,0
13.05,1010.0,93.0,10000.0,5.0,40.0,2019-05-24 02:00:00,0
12.4,1010.0,81.0,10000.0,5.0,90.0,2019-05-24 03:00:00,0
11.16,1010.0,87.0,10000.0,6.0,75.0,2019-05-24 04:00:00,0
10.47,1011.0,93.0,10000.0,6.0,75.0,2019-05-24 05:00:00,0
10.29,1011.0,87.0,10000.0,5.0,75.0,2019-05-24 06:00:00,2
9.82,1011.0,87.0,10000.0,4.0,90.0,2019-05-24 07:00:00,1
10.18,1012.0,87.0,10000.0,4.0,90.0,2019-05-24 08:00:00,3
21.4,1025.0,40.0,10000.0,3.0,0.0,2019-06-05 10:00:00,4
21.96,1025.0,37.0,10000.0,3.0,0.0,2019-06-05 11:00:00,2
22.86,1025.0,38.0,10000.0,4.0,0.0,2019-06-05 12:00:00,1
23.65,1025.0,35.0,10000.0,4.0,0.0,2019-06-05 13:00:00,3
24.67,1024.0,36.0,10000.0,5.0,0.0,2019-06-05 14:00:00,1
25.4,1024.0,31.0,10000.0,4.0,0.0,2019-06-05 15:00:00,3
25.4,1023.0,31.0,10000.0,4.0,0.0,2019-06-05 16:00:00,0
25.6,1023.0,29.0,10000.0,4.0,0.0,2019-06-05 17:00:00,4
25.4,1023.0,31.0,10000.0,3.0,0.0,2019-06-05 18:00:00,2
25.4,1023.0,31.0,10000.0,3.0,0.0,2019-06-05 19:00:00,2
24.6,1022.0,33.0,10000.0,3.0,0.0,2019-06-05 20:00:00,2
23.6,1022.0,40.0,10000.0,2.0,0.0,2019-06-05 21:00:00,2
21.77,1022.0,64.0,10000.0,2.43,0.0,2019-06-05 22:00:00,2
18.32,1023.0,72.0,10000.0,1.0,0.0,2019-06-05 23:00:00,0
17.36,1023.0,77.0,10000.0,2.4,0.0,2019-06-06 00:00:00,0
16.64,1023.0,77.0,10000.0,2.39,0.0,2019-06-06 01:00:00,0
15.46,1024.0,67.0,10000.0,1.81,0.0,2019-06-06 02:00:00,0
14.93,1024.0,67.0,10000.0,1.82,0.0,2019-06-06 03:00:00,0
14.05,1024.0,76.0,10000.0,1.82,0.0,2019-06-06 04:00:00,0
13.47,1024.0,81.0,10000.0,1.0,0.0,2019-06-06 05:00:00,0
15.48,1024.0,87.0,10000.0,1.0,0.0,2019-06-06 06:00:00,1
18.24,1024.0,72.0,10000.0,1.0,0.0,2019-06-06 07:00:00,2
19.39,1024.0,68.0,10000.0,1.0,0.0,2019-06-06 08:00:00,2
22.74,1024.0,60.0,10000.0,2.0,0.0,2019-06-06 09:00:00,3
24.51,1024.0,49.0,10000.0,1.0,0.0,2019-06-06 10:00:00,1
25.5,1024.0,36.0,10000.0,3.0,0.0,2019-06-06 11:00:00,1
26.26,1024.0,34.0,10000.0,2.0,0.0,2019-06-06 12:00:00,3
26.68,1024.0,36.0,10000.0,2.0,0.0,2019-06-06 13:00:00,3
27.7,1024.0,34.0,10000.0,2.0,0.0,2019-06-06 14:00:00,3
28.37,1023.0,34.0,10000.0,2.0,0.0,2019-06-06 15:00:00,1
28.2,1023.0,34.0,10000.0,1.0,0.0,2019-06-06 16:00:00,3
27.8,1023.0,32.0,10000.0,1.0,0.0,2019-06-06 17:00:00,2
27.8,1022.0,30.0,10000.0,1.0,0.0,2019-06-06 18:00:00,0
27.4,1022.0,34.0,10000.0,2.0,0.0,2019-06-06 19:00:00,0
25.8,1022.0,36.0,10000.0,2.0,0.0,2019-06-06 20:00:00,3
25.25,1022.0,36.0,10000.0,2.0,0.0,2019-06-06 21:00:00,2
26.52,1021.0,51.0,10000.0,6.0,75.0,2019-06-10 15:00:00,1
27.4,1021.0,54.0,10000.0,3.0,75.0,2019-06-10 16:00:00,5
27.13,1021.0,51.0,10000.0,3.0,75.0,2019-06-10 17:00:00,2
26.81,1020.0,51.0,10000.0,5.0,40.0,2019-06-10 18:00:00,2
26.34,1020.0,50.0,10000.0,3.0,0.0,2019-06-10 19:00:00,3
25.69,1020.0,53.0,10000.0,3.0,0.0,2019-06-10 20:00:00,1
24.11,1021.0,60.0,10000.0,3.0,0.0,2019-06-10 21:00:00,1
23.02,1021.0,68.0,10000.0,3.0,0.0,2019-06-10 22:00:00,3
22.31,1022.0,64.0,10000.0,2.0,0.0,2019-06-10 23:00:00,1
22.2,1022.0,68.0,10000.0,2.0,0.0,2019-06-11 00:00:00,0
20.98,1022.0,72.0,10000.0,1.0,0.0,2019-06-11 01:00:00,0
19.99,1022.0,77.0,10000.0,1.0,0.0,2019-06-11 02:00:00,0
18.76,1022.0,82.0,10000.0,1.23,0.0,2019-06-11 03:00:00,0
17.46,1022.0,87.0,10000.0,2.0,0.0,2019-06-11 04:00:00,0
17.14,1022.0,87.0,10000.0,1.2,0.0,2019-06-11 05:00:00,0
17.9,1022.0,100.0,10000.0,1.0,0.0,2019-06-11 06:00:00,0
18.96,1023.0,93.0,10000.0,1.0,0.0,2019-06-11 07:00:00,3
22.56,1023.0,64.0,10000.0,1.0,0.0,2019-06-11 08:00:00,0
24.03,1023.0,60.0,10000.0,2.0,0.0,2019-06-11 09:00:00,2
25.0,1023.0,47.0,10000.0,2.0,0.0,2019-06-11 10:00:00,0
25.67,1022.0,44.0,10000.0,2.0,75.0,2019-06-11 11:00:00,3
26.04,1022.0,41.0,10000.0,3.0,75.0,2019-06-11 12:00:00,2
26.99,1022.0,39.0,10000.0,3.0,75.0,2019-06-11 13:00:00,1
27.74,1022.0,42.0,10000.0,3.0,0.0,2019-06-11 14:00:00,2
28.35,1021.0,37.0,10000.0,5.0,0.0,2019-06-11 15:00:00,2
28.75,1020.0,32.0,10000.0,4.0,0.0,2019-06-11 16:00:00,1
28.33,1020.0,32.0,10000.0,4.0,0.0,2019-06-11 17:00:00,5
28.41,1020.0,32.0,10000.0,3.0,0.0,2019-06-11 18:00:00,1
27.74,1020.0,36.0,10000.0,5.0,0.0,2019-06-11 19:00:00,1
26.53,1020.0,39.0,10000.0,3.0,0.0,2019-06-11 20:00:00,2
25.54,1020.0,41.0,10000.0,4.0,0.0,2019-06-11 21:00:00,1
23.7,1021.0,46.0,10000.0,3.0,0.0,2019-06-11 22:00:00,6
21.64,1020.0,49.0,10000.0,1.0,0.0,2019-06-11 23:00:00,2
20.22,1020.0,68.0,10000.0,1.17,0.0,2019-06-12 00:00:00,0
18.66,1020.0,72.0,10000.0,1.0,0.0,2019-06-12 01:00:00,0
17.67,1020.0,82.0,10000.0,1.0,0.0,2019-06-12 02:00:00,0
16.35,1020.0,93.0,10000.0,1.0,0.0,2019-06-12 03:00:00,0
16.07,1020.0,100.0,10000.0,0.99,0.0,2019-06-12 04:00:00,0
15.32,1020.0,93.0,10000.0,0.5,0.0,2019-06-12 05:00:00,0
16.31,1020.0,100.0,10000.0,1.0,0.0,2019-06-12 06:00:00,0
19.49,1020.0,93.0,10000.0,0.5,0.0,2019-06-12 07:00:00,2
22.17,1019.0,56.0,10000.0,0.49,0.0,2019-06-12 08:00:00,1
23.42,1019.0,53.0,10000.0,1.0,0.0,2019-06-12 09:00:00,1
24.82,1019.0,50.0,10000.0,1.0,0.0,2019-06-12 10:00:00,1
24.82,1019.0,44.0,10000.0,1.0,0.0,2019-06-12 11:00:00,4
25.21,1018.0,44.0,10000.0,1.0,0.0,2019-06-12 12:00:00,3
25.07,1018.0,41.0,10000.0,1.0,0.0,2019-06-12 13:00:00,1
23.8,1018.0,56.0,10000.0,2.0,0.0,2019-06-12 14:00:00,2
22.15,1018.0,49.0,10000.0,3.0,90.0,2019-06-12 15:00:00,0
22.05,1018.0,53.0,10000.0,4.0,0.0,2019-06-12 16:00:00,1
20.94,1018.0,60.0,10000.0,6.0,0.0,2019-06-12 17:00:00,1
20.55,1018.0,60.0,10000.0,5.0,0.0,2019-06-12 18:00:00,1
20.0,1019.0,60.0,10000.0,4.0,0.0,2019-06-12 19:00:00,1
19.58,1019.0,60.0,10000.0,4.0,0.0,2019-06-12 20:00:00,0
19.07,1020.0,63.0,10000.0,5.0,0.0,2019-06-12 21:00:00,1
18.96,1021.0,55.0,10000.0,7.0,0.0,2019-06-12 22:00:00,1
17.91,1021.0,59.0,10000.0,6.0,0.0,2019-06-12 23:00:00,1
16.32,1023.0,72.0,10000.0,6.0,40.0,2019-06-13 00:00:00,0
15.65,1022.0,59.0,10000.0,7.0,0.0,2019-06-13 01:00:00,0
14.61,1023.0,62.0,10000.0,7.0,40.0,2019-06-13 02:00:00,0
13.25,1024.0,58.0,10000.0,6.0,0.0,2019-06-13 03:00:00,0
11.25,1025.0,66.0,10000.0,6.0,0.0,2019-06-13 04:00:00,0
10.56,1026.0,66.0,10000.0,5.0,0.0,2019-06-13 05:00:00,0
10.57,1026.0,66.0,10000.0,7.0,0.0,2019-06-13 06:00:00,0
11.13,1026.0,62.0,10000.0,6.0,0.0,2019-06-13 07:00:00,4
11.64,1026.0,54.0,10000.0,6.0,0.0,2019-06-13 08:00:00,1
13.12,1027.0,50.0,10000.0,6.0,0.0,2019-06-13 09:00:00,4
13.85,1027.0,44.0,10000.0,6.0,0.0,2019-06-13 10:00:00,3
17.2,1027.0,36.0,10000.0,5.0,0.0,2019-06-13 13:00:00,1
18.2,1027.0,32.0,10000.0,4.0,0.0,2019-06-13 14:00:00,5
19.0,1026.0,29.0,10000.0,4.0,0.0,2019-06-13 15:00:00,1
19.2,1026.0,29.0,10000.0,3.0,0.0,2019-06-13 16:00:00,1
19.6,1026.0,28.0,10000.0,3.0,0.0,2019-06-13 17:00:00,3
20.0,1025.0,28.0,10000.0,3.0,0.0,2019-06-13 18:00:00,1
20.0,1025.0,28.0,10000.0,4.0,0.0,2019-06-13 19:00:00,4
19.2,1024.0,29.0,10000.0,2.0,0.0,2019-06-13 20:00:00,1
17.2,1024.0,36.0,10000.0,2.0,0.0,2019-06-13 21:00:00,0
15.75,1024.0,41.0,10000.0,1.0,0.0,2019-06-13 22:00:00,1
14.06,1024.0,62.0,10000.0,2.27,0.0,2019-06-13 23:00:00,1
12.52,1025.0,62.0,10000.0,2.0,0.0,2019-06-14 00:00:00,0
12.46,1025.0,62.0,10000.0,2.0,0.0,2019-06-14 01:00:00,0
12.21,1024.0,58.0,10000.0,2.0,0.0,2019-06-14 02:00:00,0
10.76,1024.0,62.0,10000.0,1.0,0.0,2019-06-14 03:00:00,0
10.49,1023.0,76.0,10000.0,1.0,0.0,2019-06-14 04:00:00,0
10.67,1023.0,71.0,10000.0,2.0,0.0,2019-06-14 05:00:00,1
12.01,1023.0,66.0,10000.0,1.0,0.0,2019-06-14 06:00:00,0
17.0,1016.0,100.0,10000.0,2.0,90.0,2019-06-14 16:00:00,2
19.51,1014.0,93.0,10000.0,3.0,90.0,2019-06-14 17:00:00,6
20.8,1014.0,88.0,10000.0,2.0,0.0,2019-06-14 18:00:00,2
21.56,1013.0,88.0,10000.0,3.0,75.0,2019-06-14 19:00:00,3
21.27,1013.0,94.0,10000.0,1.0,0.0,2019-06-14 20:00:00,1
20.39,1013.0,100.0,10000.0,1.0,75.0,2019-06-14 21:00:00,3
20.0,1014.0,94.0,10000.0,2.0,75.0,2019-06-14 22:00:00,1
19.06,1014.0,100.0,10000.0,4.0,75.0,2019-06-14 23:00:00,1
18.16,1014.0,88.0,10000.0,3.0,75.0,2019-06-15 00:00:00,0
16.37,1015.0,93.0,10000.0,4.0,75.0,2019-06-15 01:00:00,1
15.23,1015.0,87.0,10000.0,4.0,75.0,2019-06-15 02:00:00,1
14.44,1015.0,93.0,10000.0,4.0,75.0,2019-06-15 03:00:00,0
14.08,1015.0,93.0,10000.0,4.0,90.0,2019-06-15 04:00:00,0
14.09,1015.0,93.0,10000.0,3.0,90.0,2019-06-15 05:00:00,1
13.91,1015.0,93.0,10000.0,4.0,90.0,2019-06-15 06:00:00,0
13.87,1015.0,100.0,8000.0,3.0,90.0,2019-06-15 07:00:00,1
13.83,1015.0,93.0,10000.0,3.0,90.0,2019-06-15 08:00:00,2
14.27,1015.0,93.0,10000.0,2.0,90.0,2019-06-15 09:00:00,1
15.19,1015.0,87.0,10000.0,2.0,90.0,2019-06-15 10:00:00,1
15.97,1015.0,82.0,10000.0,2.0,90.0,2019-06-15 11:00:00,2
16.2,1015.0,82.0,10000.0,1.0,90.0,2019-06-15 12:00:00,3
17.2,1015.0,77.0,10000.0,1.0,90.0,2019-06-15 13:00:00,3
18.6,1015.0,72.0,10000.0,2.0,75.0,2019-06-15 14:00:00,3
19.13,1015.0,72.0,10000.0,3.0,75.0,2019-06-15 15:00:00,1
19.39,1014.0,77.0,10000.0,3.0,75.0,2019-06-15 16:00:00,1
19.54,1013.0,77.0,10000.0,3.0,75.0,2019-06-15 17:00:00,1
19.4,1014.0,82.0,10000.0,3.0,75.0,2019-06-15 18:00:00,1
18.83,1014.0,82.0,10000.0,4.0,75.0,2019-06-15 19:00:00,3
18.4,1014.0,77.0,10000.0,3.0,75.0,2019-06-15 20:00:00,1
18.38,1014.0,72.0,10000.0,1.0,0.0,2019-06-15 21:00:00,2
17.19,1014.0,82.0,10000.0,2.0,0.0,2019-06-15 22:00:00,0
15.99,1014.0,87.0,10000.0,1.0,20.0,2019-06-15 23:00:00,0
15.12,1014.0,93.0,10000.0,1.0,0.0,2019-06-16 00:00:00,0
14.96,1014.0,93.0,10000.0,1.0,0.0,2019-06-16 01:00:00,0
14.36,1013.0,93.0,10000.0,1.0,0.0,2019-06-16 02:00:00,0
14.1,1013.0,87.0,10000.0,1.0,40.0,2019-06-16 03:00:00,0
13.8,1013.0,100.0,9000.0,2.0,20.0,2019-06-16 04:00:00,1
13.8,1013.0,93.0,8000.0,3.0,34.0,2019-06-16 05:00:00,0
14.56,1013.0,100.0,4000.0,3.08,75.0,2019-06-16 06:00:00,0
15.23,1013.0,100.0,5000.0,2.0,75.0,2019-06-16 07:00:00,0
16.3,1014.0,100.0,10000.0,4.0,75.0,2019-06-16 08:00:00,1
16.85,1014.0,100.0,10000.0,3.0,75.0,2019-06-16 09:00:00,1
17.6,1014.0,93.0,10000.0,5.0,75.0,2019-06-16 10:00:00,1
18.95,1014.0,82.0,10000.0,4.0,75.0,2019-06-16 11:00:00,0
19.96,1014.0,64.0,10000.0,5.0,75.0,2019-06-16 12:00:00,2
20.85,1014.0,64.0,10000.0,4.0,75.0,2019-06-16 13:00:00,2
20.24,1014.0,64.0,10000.0,6.0,75.0,2019-06-16 14:00:00,3
20.69,1014.0,60.0,10000.0,5.0,75.0,2019-06-16 15:00:00,0
21.38,1014.0,60.0,10000.0,5.0,40.0,2019-06-16 16:00:00,3
21.97,1014.0,49.0,10000.0,4.0,40.0,2019-06-16 17:00:00,0
22.14,1014.0,49.0,10000.0,4.0,40.0,2019-06-16 18:00:00,2
22.25,1014.0,46.0,10000.0,5.0,40.0,2019-06-16 19:00:00,2
20.8,1014.0,49.0,10000.0,3.0,0.0,2019-06-16 20:00:00,0
19.96,1015.0,59.0,10000.0,3.0,0.0,2019-06-16 21:00:00,1
18.67,1015.0,77.0,10000.0,1.0,0.0,2019-06-16 22:00:00,3
17.13,1015.0,87.0,10000.0,1.45,0.0,2019-06-16 23:00:00,1
15.87,1015.0,77.0,10000.0,1.0,0.0,2019-06-17 00:00:00,0
15.82,1015.0,77.0,10000.0,2.0,0.0,2019-06-17 01:00:00,0
14.89,1015.0,87.0,10000.0,2.0,0.0,2019-06-17 02:00:00,0
13.83,1015.0,93.0,10000.0,2.0,0.0,2019-06-17 03:00:00,0
13.56,1015.0,93.0,10000.0,2.0,0.0,2019-06-17 04:00:00,1
13.57,1015.0,93.0,10000.0,2.0,0.0,2019-06-17 05:00:00,0
14.84,1015.0,87.0,10000.0,2.0,0.0,2019-06-17 06:00:00,0
16.54,1016.0,100.0,10000.0,2.95,0.0,2019-06-17 07:00:00,4
18.7,1015.0,77.0,10000.0,2.0,0.0,2019-06-17 08:00:00,3
20.67,1015.0,68.0,10000.0,2.0,0.0,2019-06-17 09:00:00,3
21.82,1015.0,60.0,10000.0,3.0,0.0,2019-06-17 10:00:00,1
22.57,1015.0,53.0,10000.0,4.0,0.0,2019-06-17 11:00:00,0
23.34,1015.0,53.0,10000.0,4.0,40.0,2019-06-17 12:00:00,5
24.23,1014.0,47.0,10000.0,4.0,40.0,2019-06-17 13:00:00,1
25.33,1014.0,44.0,10000.0,5.0,0.0,2019-06-17 14:00:00,1
25.44,1014.0,41.0,10000.0,5.0,0.0,2019-06-17 15:00:00,2
